1140 || 
1142 || 
1145 || 
1149 || 
1156 || 
1162 || 
1174 || 
1176 || 
1184 || 
1190 || 
1207 || 
1219 || 
1249 || 
1263 || 
1273 || 
1283 || 
1302 || 
1307 || 
1308 || 
1313 || 
1314 || 
1318 || 
1320 || 
1321 || 
1331 || 
1336 || 
1341 || 
1342 || 
1365 || 
1368 || 
1376 || 
1383 || 
1388 || 
1397 || 
1417 || 
1438 || 
1441 || 
1446 || 
1450 || 
1455 || 
1456 || 
1471 || 
1484 || 
1490 || 
1492 || 
1494 || 
1510 || 
1512 || 
1518 || 
1519 || 
1526 || 
1529 || 
1532 || 
1537 || 
1557 || 
1571 || 
1573 || 
1575 || 
1584 || 
1602 || 
1611 || 
1616 || 
1620 || 
1638 || 
1650 || 
1659 || 
1661 || 
1677 || 
1681 || 
1685 || 
1687 || 
1695 || 
1702 || 
1706 || 
1716 || 
1732 || 
1735 || 
1745 || 
1759 || 
1762 || 
1767 || 
1772 || 
1786 || 
1796 || 
1801 || 
1860 || 
1864 || 
1865 || 
1866 || 
1867 || 
1869 || 
1883 || 
1886 || 
1893 || 
1911 || 
1928 || 
1929 || 
1936 || 
1942 || 
1960 || 
1962 || 
1968 || 
1970 || 
1997 || 
size a : 500
size b : 0
ra
ra
ra
pb
ra
ra
pb
ra
pb
pb
ra
pb
pb
pb
ra
pb
ra
ra
ra
pb
pb
ra
ra
ra
ra
ra
ra
pb
pb
ra
ra
pb
ra
ra
ra
ra
pb
pb
pb
ra
pb
pb
pb
pb
ra
pb
ra
ra
ra
ra
pb
pb
pb
ra
ra
ra
pb
pb
ra
ra
pb
pb
pb
pb
ra
pb
ra
pb
pb
ra
ra
ra
ra
ra
ra
pb
ra
ra
ra
pb
ra
pb
pb
ra
pb
ra
pb
ra
pb
ra
pb
pb
pb
pb
pb
ra
pb
pb
pb
pb
pb
pb
ra
pb
ra
ra
ra
ra
ra
ra
ra
ra
ra
pb
ra
ra
ra
ra
pb
ra
ra
ra
pb
ra
pb
pb
ra
pb
ra
pb
ra
pb
pb
ra
pb
ra
ra
ra
ra
ra
ra
pb
pb
ra
ra
ra
ra
pb
pb
pb
pb
pb
ra
ra
ra
pb
pb
ra
ra
pb
ra
ra
pb
pb
ra
pb
ra
ra
ra
ra
pb
pb
pb
pb
pb
ra
pb
pb
pb
pb
pb
pb
pb
ra
pb
ra
pb
ra
ra
pb
pb
ra
ra
ra
pb
ra
pb
ra
ra
ra
pb
pb
pb
ra
pb
ra
ra
ra
ra
ra
pb
ra
pb
pb
pb
pb
ra
pb
ra
ra
pb
pb
pb
ra
ra
ra
ra
ra
pb
ra
pb
ra
pb
ra
pb
ra
pb
pb
ra
ra
ra
pb
pb
pb
pb
pb
ra
ra
ra
pb
pb
pb
ra
ra
ra
pb
pb
ra
ra
ra
ra
ra
pb
pb
ra
pb
pb
ra
pb
ra
pb
pb
pb
pb
ra
pb
ra
pb
ra
ra
ra
pb
pb
pb
pb
pb
ra
pb
pb
ra
pb
pb
ra
pb
pb
ra
pb
ra
ra
ra
pb
pb
ra
pb
pb
pb
ra
ra
ra
ra
pb
pb
pb
ra
pb
pb
ra
pb
pb
pb
ra
pb
pb
pb
ra
ra
ra
ra
pb
pb
ra
pb
ra
ra
pb
pb
pb
ra
pb
ra
ra
ra
pb
pb
pb
pb
pb
ra
ra
ra
ra
pb
pb
pb
pb
ra
ra
ra
ra
pb
ra
ra
ra
pb
pb
ra
pb
pb
pb
ra
ra
pb
ra
pb
ra
pb
ra
ra
ra
ra
ra
pb
ra
ra
pb
pb
ra
ra
pb
pb
pb
ra
ra
ra
ra
pb
ra
pb
pb
pb
ra
pb
ra
ra
ra
pb
ra
ra
ra
ra
ra
ra
pb
pb
pb
ra
pb
pb
ra
pb
pb
pb
pb
ra
pb
pb
ra
ra
pb
pb
pb
ra
ra
ra
pb
pb
pb
pb
pb
ra
ra
ra
pb
pb
pb
ra
pb
ra
pb
pb
ra
pb
ra
ra
ra
ra
ra
ra
ra
ra
pb
ra
pb
ra
pb
pb
ra
ra
ra
pb
pb
pb
pb
pb
pb
pb
pb
pb
pb
pb
pb
ra
ra
ra
pb
ra
pb
pb
ra
pb
pb
ra
ra
pb
ra
ra
ra
pb
ra
ra
pb
ra
ra
pb
ra
pb
ra
pb
ra
pb
ra
pb
ra
pb
pb
pb
pb
ra
pb
pb
ra
ra
ra
pb
pb
pb
ra
pb
pb
ra
ra
pb
pb
ra
ra
ra
ra
pb
ra
pb
pb
pb
pb
ra
ra
ra
pb
ra
ra
ra
ra
ra
ra
ra
pb
pb
ra
ra
ra
ra
ra
pb
ra
ra
ra
ra
ra
pb
pb
ra
ra
pb
ra
pb
pb
ra
ra
pb
pb
pb
pb
ra
pb
pb
ra
pb
ra
pb
ra
pb
ra
pb
ra
ra
pb
pb
pb
pb
ra
ra
ra
pb
ra
pb
ra
ra
ra
pb
pb
ra
pb
ra
pb
pb
pb
pb
ra
ra
pb
ra
ra
ra
ra
ra
pb
pb
pb
pb
pb
ra
pb
pb
ra
pb
pb
pb
pb
ra
pb
pb
pb
pb
pb
ra
ra
pb
ra
ra
pb
pb
pb
ra
ra
pb
pb
pb
ra
pb
ra
ra
pb
ra
pb
pb
ra
pb
pb
pb
ra
pb
pb
ra
pb
ra
ra
ra
ra
pb
ra
pb
pb
ra
ra
pb
pb
ra
ra
pb
ra
pb
ra
pb
pb
ra
ra
ra
ra
ra
ra
ra
pb
pb
pb
pb
pb
pb
ra
ra
ra
pb
pb
ra
pb
ra
pb
ra
ra
ra
ra
ra
pb
pb
ra
pb
ra
ra
ra
pb
ra
ra
ra
pb
ra
ra
ra
ra
pb
pb
ra
ra
pb
pb
pb
ra
ra
pb
pb
pb
ra
ra
ra
pb
pb
ra
ra
pb
ra
pb
ra
ra
pb
pb
ra
pb
pb
pb
ra
pb
pb
ra
pb
pb
pb
pb
pb
ra
ra
pb
pb
ra
ra
pb
ra
ra
ra
ra
ra
pb
pb
pb
pb
pb
ra
ra
ra
ra
ra
pb
pb
pb
pb
ra
pb
ra
ra
pb
pb
pb
ra
ra
pb
ra
pb
ra
ra
pb
ra
pb
ra
ra
pb
pb
pb
pb
ra
pb
pb
pb
ra
ra
pb
pb
ra
ra
ra
pb
pb
ra
ra
ra
pb
ra
ra
ra
pb
pb
ra
pb
ra
pb
pb
ra
ra
ra
ra
pb
ra
pb
pb
ra
ra
ra
ra
pb
pb
ra
pb
ra
ra
ra
pb
pb
ra
ra
ra
pb
ra
ra
ra
ra
pb
ra
ra
ra
ra
ra
pb
ra
ra
pb
pb
ra
ra
pb
ra
ra
ra
ra
ra
pb
pb
ra
pb
pb
pb
pb
pb
ra
pb
ra
pb
pb
ra
pb
ra
pb
ra
pb
pb
ra
ra
pb
pb
ra
ra
ra
ra
ra
pb
ra
ra
ra
pb
ra
pb
ra
pb
pb
ra
pb
ra
ra
pb
ra
ra
pb
pb
ra
pb
ra
ra
ra
pb
ra
ra
pb
pb
ra
ra
ra
ra
ra
ra
pb
ra
pb
ra
pb
ra
ra
ra
pb
ra
ra
pb
ra
pb
ra
pb
ra
pb
ra
ra
pb
ra
pb
pb
pb
ra
ra
ra
pb
pb
ra
ra
ra
ra
ra
pb
pb
ra
ra
ra
pb
ra
ra
ra
pb
pb
pb
ra
pb
ra
ra
ra
ra
ra
ra
ra
pb
pb
ra
ra
pb
ra
ra
ra
ra
ra
ra
ra
ra
ra
pb
pb
ra
ra
ra
pb
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rra
pa
pa
ra
pa
rra
pa
pa
ra
ra
pa
rra
pa
rra
pa
pa
rb
pa
ra
pa
rra
pa
rb
rb
pa
ra
pa
pa
rra
pa
rr
pa
ra
ra
ra
ra
pa
ra
pa
rra
pa
pa
ra
ra
pa
ra
pa
ra
ra
ra
pa
rra
pa
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
pa
pa
ra
pa
ra
pa
pa
rra
rra
pa
rb
rb
pa
ra
ra
pa
rb
pa
ra
pa
rra
rra
rb
rb
pa
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
pa
ra
pa
ra
ra
ra
pa
ra
ra
pa
rr
pa
rb
rb
pa
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
pa
rra
rra
rra
rb
pa
rra
rrr
rrb
pa
rra
rra
rra
rra
rb
rb
pa
rra
rra
rra
pa
rr
pa
pa
rra
pa
rb
pa
pa
ra
pa
ra
rr
rb
pa
ra
ra
ra
pa
ra
rrb
pa
ra
ra
ra
pa
ra
pa
rra
rrr
pa
rrb
pa
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
pa
rra
rra
rra
pa
rrb
pa
ra
rr
rb
rb
rb
pa
ra
ra
ra
ra
rrb
pa
rrb
pa
rb
rb
rb
pa
ra
ra
ra
ra
rr
pa
ra
ra
rr
pa
ra
ra
rr
pa
rra
rra
rb
rb
pa
ra
rr
pa
ra
ra
ra
ra
pa
ra
ra
ra
rr
rb
pa
rra
rb
pa
rr
rb
pa
ra
ra
ra
rr
pa
rra
pa
rra
rra
rra
rra
rra
rb
rb
rb
pa
rra
rra
rra
rra
pa
rrb
rrb
pa
rra
rra
rra
rra
pa
rr
pa
rb
rb
pa
rra
rra
rra
rra
rra
rra
rra
rra
pa
rra
rrr
rrb
rrb
rrb
pa
rra
rra
rra
rra
rrr
rrb
pa
rra
rb
rb
rb
rb
pa
pa
ra
pa
pa
rra
pa
ra
rr
pa
ra
ra
pa
ra
ra
pa
rrb
pa
rra
rra
rra
rra
pa
rr
rb
pa
rra
rb
pa
rra
rrr
pa
ra
ra
ra
ra
ra
ra
rr
pa
ra
rr
rb
rb
pa
rr
pa
ra
ra
ra
rrb
rrb
pa
ra
ra
rrb
pa
ra
ra
ra
pa
rb
rb
pa
rra
rra
pa
ra
ra
ra
ra
pa
ra
rr
rb
rb
pa
rra
rra
rra
rra
rra
pa
rra
rra
rra
rra
rra
rra
rra
pa
rb
pa
ra
ra
ra
pa
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
pa
rra
rra
rra
pa
ra
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
pa
rrb
pa
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
rr
rb
rb
pa
ra
ra
pa
rra
rb
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
pa
rra
rb
rb
rb
pa
ra
rr
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
rb
pa
rra
rra
rb
rb
pa
rr
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
rr
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
pa
rra
rb
rb
rb
rb
rb
rb
rb
rb
pa
rr
pa
rb
rb
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
rr
rb
rb
rb
pa
ra
rr
rb
pa
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
rr
rb
pa
ra
ra
ra
ra
ra
rr
pa
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rrb
pa
ra
rrb
rrb
pa
rra
rra
rra
pa
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
rr
pa
ra
ra
ra
rrb
pa
ra
ra
ra
rrb
pa
ra
rr
pa
rb
rb
rb
pa
rra
rra
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
rra
pa
ra
pa
ra
rrb
rrb
pa
ra
ra
ra
pa
rrr
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
rr
pa
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
rrb
rrb
rrb
rrb
rrb
pa
rrr
rrb
pa
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rrr
pa
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
pa
rra
rrr
rrb
pa
ra
ra
ra
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rb
pa
rrb
rrb
pa
rra
rra
rra
pa
rra
rra
rra
pa
ra
ra
pa
ra
ra
rr
rb
rb
pa
rr
pa
rra
rb
rb
rb
rb
rb
rb
pa
rra
rra
rra
rra
rra
pa
rrr
rrb
rrb
rrb
rrb
pa
rrb
rrb
pa
rra
rra
rra
rrr
rrb
pa
rra
rrr
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rb
pa
rra
rra
rra
rra
rb
pa
ra
ra
rr
rb
rb
rb
pa
rra
rra
rra
rra
rra
rra
pa
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
pa
ra
ra
ra
ra
rr
pa
ra
ra
ra
ra
rrb
pa
rb
rb
pa
rrr
rrb
rrb
rrb
rrb
pa
rra
rrr
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
pa
ra
ra
ra
ra
ra
ra
rrb
pa
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rrr
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
rb
rb
rb
rb
pa
ra
ra
ra
rr
pa
rrb
rrb
pa
ra
ra
ra
ra
ra
pa
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
pa
ra
rrb
pa
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
pa
ra
ra
pa
ra
ra
ra
ra
ra
pa
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
pa
ra
ra
ra
ra
ra
rrb
pa
rrb
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
pa
ra
ra
ra
pa
rra
rrr
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rb
pa
rra
rra
rra
rra
rra
rra
rra
pa
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
ra
pa
rra
pa
ra
pa
rrr
pa
ra
ra
ra
ra
ra
pa
ra
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
rrb
rrb
pa
ra
ra
ra
pa
ra
rrb
rrb
pa
ra
ra
ra
ra
ra
pa
ra
pa
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
ra
ra
ra
ra
rrb
pa
ra
ra
rrb
pa
ra
ra
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
rrb
rrb
pa
ra
ra
pa
ra
ra
rr
pa
rra
rb
pa
rra
rra
pa
rra
rra
rra
pa
rra
rb
rb
rb
pa
ra
ra
ra
ra
ra
rrb
pa
ra
ra
ra
ra
pa
ra
ra
pa
ra
pa
ra
ra
pa
pa
pa
rb
pa
ra
ra
ra
ra
pa
rra
pa
ra
ra
pa
rb
rb
pa
rr
pa
rra
rra
rra
pa
rra
rb
rb
rb
rb
pa
rb
rb
pa
rra
rra
rra
rra
pa
rb
rb
rb
rb
pa
rra
rb
pa
ra
rr
rb
pa
rr
rb
pa
ra
rr
rb
pa
rra
rra
rra
rra
pa
ra
ra
rr
rb
pa
rra
rra
rra
rra
rra
rra
rra
rrr
pa
rra
rra
rra
rra
rra
rra
rra
pa
rrb
pa
rr
rb
pa
ra
ra
pa
rb
rb
rb
pa
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
rrb
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
rrb
rrb
pa
ra
ra
ra
rrb
pa
ra
ra
ra
rrb
rrb
pa
ra
ra
ra
pa
rra
rra
rra
rrr
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
pa
rra
rra
rra
pa
rra
rra
rra
rb
pa
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
pa
ra
ra
ra
ra
ra
ra
ra
ra
rrb
pa
ra
ra
rrb
rrb
rrb
rrb
rrb
rrb
pa
rra
rra
rra
rra
rra
rra
rra
rrr
rrb
pa
rra
rra
rra
rra
rra
rra
rrr
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
rrr
rrb
rrb
rrb
rrb
rrb
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rrb
rrb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
pa
rr
rb
rb
rb
rb
rb
pa
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
ra
rr
rb
rb
rb
pa
ra
ra
rr
pa
ra
ra
rrb
rrb
pa
